Job Title,Location,Company founded,Employee Count,Description,Skills,Link
Klimb.io - Sr. Software Engineer - Backend,Job available in Work From Home,Founded in 2015,10 - 50 employees,"Klimb provides a cloud-based recruitment process management suite. Offers a product that aims to bring speed and intelligence to recruitment, and a learning platform which helps recruiters with tech hiring.","Microservices,Golang,Rust,Java",https://www.instahyre.com/job-292564-sr-software-engineer-backend-at-klimb-work-from-home/
OkCredit - Data Scientist,Job available in Bangalore,Founded in 2017,10 - 50 employees,OkCredit is a Financial Services company that simplifies credit account management for small business owners by offering a mobile based solution to enable recording of credit/payment transactions digitally.,"Computer Vision,Machine Learning,NLP,PyTorch,+1,TensorFlow",https://www.instahyre.com/job-292623-data-scientist-at-okcredit-bangalore/
Oneture Technologies - ML / GEN AI Engineer,Job available in Mumbai,Founded in 2016,10 - 50 employees,"Oneture Technologies delivers IT services like end to end cloud implementation, big data analytics, mobile apps & web development, open source software. It also built payment gateways for CTIL & other solutions.","Computer Vision,Data Mining,Machine Learning,NLP,+5,Keras,OpenCV,PyTorch,Scikit-learn,TensorFlow",https://www.instahyre.com/job-292590-ml-gen-ai-engineer-at-oneture-technologies-mumbai/
TIFIN - Machine Learning Engineer,Job available in Mumbai,Founded in 2018,50 - 200 employees,"TIFIN is a venture capital firm that conceives, creates, and operates fintech companies in the areas of wealth management, investments, personal finance, and asset management.","NLP,TensorFlow,Machine Learning,Data Extraction",https://www.instahyre.com/job-292763-machine-learning-engineer-at-tifin-mumbai/
TIFIN - Machine Learning Engineer,Job available in Bangalore,Founded in 2018,50 - 200 employees,"TIFIN is a venture capital firm that conceives, creates, and operates fintech companies in the areas of wealth management, investments, personal finance, and asset management.","NLP,TensorFlow,Data Extraction,Machine Learning",https://www.instahyre.com/job-292759-machine-learning-engineer-at-tifin-bangalore/
Uber - Senior Data Scientist,Job available in Bangalore,Founded in 2009,More than 1000 employees,"Uber offers an online-ride hailing and on-demand service platform. The platform enables users to book various services like taxi-hailing, food-delivery, freight solutions, and more.","Microsoft Excel,R,SQL,Tableau,NumPy,pandas",https://www.instahyre.com/job-292773-senior-data-scientist-at-uber-bangalore/
Valyx - Full Stack Developer,Job available in Bangalore,Founded in 2023,0 - 10 employees,"Valyx is a fin-tech services startup providing a B2B platform that allows businesses to manage their finances, with tools and services like cashflow analysis, treasury automation and management, and financing.","Java,React.js,Vue.js,Node.js",https://www.instahyre.com/job-292604-full-stack-developer-at-valyx-bangalore/
Wayfair - Senior Manager - Analytics,Job available in Bangalore,Founded in 2002,More than 1000 employees,"Wayfair is the online destination for the home and a pure-play online retailer that offers a wide range of home goods and furniture products for the bedroom, living room, kitchen and dining, bathroom, and more.",SQL,https://www.instahyre.com/job-292631-senior-manager-analytics-at-wayfair-bangalore/
Wint Wealth - Senior Data Scientist,Job available in Bangalore,Founded in 2020,50 - 200 employees,Wint Wealth is an investment products introducer and financial service providing platform for retail investors to invest in assets that give higher than fixed deposit returns but are less risky than equities.,"Machine Learning,NLP,SQL,Data Visualization",https://www.instahyre.com/job-292757-senior-data-scientist-at-wint-wealth-bangalore/
Zepto - SSE - Backend,Job available in Bangalore,Founded in 2021,More than 1000 employees,Zepto is an online grocery delivery platform that aims to deliver groceries in less than 10 minutes through its network of hyperlocal stores and optimized micro warehouses.,"Data Structures,Algorithms,Golang,Java",https://www.instahyre.com/job-292596-sse-backend-at-zepto-bangalore/
Accrete.AI - MLOps Engineer,Job available in Mumbai,Founded in 2017,10 - 50 employees,"Accrete.AI is a Computer Software company that specializes in Financial Services, AI, APIs, Collective Intelligence, Contextual Awareness, Financial Markets, Real Estate, Healthcare, etc.","MLOps,Kubernetes,AWS,Azure",https://www.instahyre.com/job-292495-mlops-engineer-at-accrete-mumbai/
Accrete.AI - Product Test Engineer,Job available in Mumbai,Founded in 2017,10 - 50 employees,"Accrete.AI is a Computer Software company that specializes in Financial Services, AI, APIs, Collective Intelligence, Contextual Awareness, Financial Markets, Real Estate, Healthcare, etc.","Selenium,API Testing,Performance Testing,Manual Testing",https://www.instahyre.com/job-292289-product-test-engineer-at-accrete-mumbai/
Adalwin Tech / Yoola App - GIS Program Manager,Job available in Mumbai,Founded in 2015,10 - 50 employees,Yoola is a mobile application which gives businesses a platform to be online through a mobile application. Any category of businesses can be listed on it and a customer can then connect with vendors or service providers through chat.,"Geographical Information System (GIS),Quality Assurance,+1,C#",https://www.instahyre.com/job-292509-gis-program-manager-at-adalwin-tech-yoola-app-mumbai/
Agilisium - AI / ML Lead,Job available in Chennai,Founded in 2014,200 - 500 employees,"Agilisium is an IT service and consulting organization that specializes in data and analytics solutions while helping organizations with cloud transformation, data engineering, and many more tech services.","Machine Learning,TIBCO Data Science,Java,Power BI",https://www.instahyre.com/job-292379-ai-ml-lead-at-agilisium-chennai/
AlgonoX Technologies - Sr. Software Engineer (Data Science),Job available in Hyderabad,Founded in 2015,10 - 50 employees,AlgonoX is a developer of robotic process automation software powered by machine learning algorithms. AlgonoX has developed a bot which currently automates rail ticket booking and canceling processes.,"C++,Java",https://www.instahyre.com/job-292419-sr-software-engineer-data-science-at-algonox-technologies-hyderabad/
Avaamo - ML Engineer,Job available in Bangalore,Founded in 2014,50 - 200 employees,"Avaamo is a deep-learning software company that specializes in conversational interfaces to solve specific, high impact problems in the enterprise. It works in advanced NLU, Speech Design, Voice Based Assistant.","Machine Learning,NLP",https://www.instahyre.com/job-292359-ml-engineer-at-avaamo-bangalore/
Foundation AI - Senior Software Engineer,Job available in Hyderabad,Founded in 2018,10 - 50 employees,Foundation AI is an IT service and consulting organization that helps legal and insurance business industries to automate their operations by providing various technology-enabled solutions and products.,Flask,https://www.instahyre.com/job-292487-senior-software-engineer-at-foundation-ai-hyderabad/
Genpact - AWS Data Engineer,Job available in Hyderabad,Founded in 1997,More than 1000 employees,"Genpact is an MNC that is engaged in business process management and information technology services. End markets include banking and insurance, capital markets, retail, life sciences, infrastructure, manufacturing and services and healthcare.","AWS,SQL",https://www.instahyre.com/job-292479-aws-data-engineer-at-genpact-hyderabad/
Head Digital Works - Lead Retention,Job available in Hyderabad,Founded in 2005,200 - 500 employees,Head Infotech is a product development company that serves to the online gaming industry with its online gaming portals such as ace2three.com which is an online skill based casual card game platform.,"Microsoft Excel,Power BI,R,SQL,Tableau",https://www.instahyre.com/job-292494-lead-retention-at-head-digital-works-hyderabad/
HealthifyMe - Senior AI Engineer,Job available in Bangalore,Founded in 2012,More than 1000 employees,"HealthifyMe offers an app that enables users to track their diet, powered by a database that contains nutritional values of Indian foods. Has raised $6 million in funding and won Best App.","TensorFlow,NLP,PyTorch,Keras",https://www.instahyre.com/job-292367-senior-ai-engineer-at-healthifyme-bangalore/
Lendingkart - Backend Developer,Job available in Bangalore,Founded in 2014,200 - 500 employees,"Lendingkart enables SMBs to apply for collateral-free working capital loans. The company uses cash flow, credit history, and customer experiences to evaluate the business. Has raised over $42 million to date.","Django,Data Structures,Algorithms,Flask",https://www.instahyre.com/job-292512-backend-developer-at-lendingkart-bangalore/
Lendingkart - Backend Developer,Job available in Bangalore,Founded in 2014,200 - 500 employees,"Lendingkart enables SMBs to apply for collateral-free working capital loans. The company uses cash flow, credit history, and customer experiences to evaluate the business. Has raised over $42 million to date.","Django,Data Structures,Algorithms,Flask",https://www.instahyre.com/job-292511-backend-developer-at-lendingkart-bangalore/
Lokal - Software Development Architect,Job available in Bangalore,Founded in 2018,50 - 200 employees,"Lokal is an Internet-based, local news platform that offers news in native languages. It gets its news from qualified freelancer ground journalists.","Big Data,Java",https://www.instahyre.com/job-292439-software-development-architect-at-lokal-bangalore/
myGate - Associate Software Engineer - DevOps,Job available in Bangalore,Founded in 2016,500 - 1000 employees,"myGate is an app for the safety and security of premises. It is based on Behavioral Intelligence Augmented Authentication that evaluates each entrant to give access, based on user's preference.","Kubernetes,Docker,Linux,Bash",https://www.instahyre.com/job-292452-associate-software-engineer-devops-at-mygate-bangalore/
MyTAT - Data Engineer,Job available in Delhi,Founded in 2014,,N/A,"AWS,ETL,SQL",https://www.instahyre.com/job-292355-data-engineer-at-mytat-delhi/
Our Sunday Visitor - Data Scientist,Job available in Bangalore,Founded in 1912,200 - 500 employees,N/A,"CI - CD,Machine Learning,SQL,Data Visualization",https://www.instahyre.com/job-292317-data-scientist-at-our-sunday-visitor-bangalore/
SambaNova Systems - Principal Platform Software Engineer,Job available in Bangalore,Founded in 2017,200 - 500 employees,SambaNova Systems is a technology-enabled organization that builds AI hardware and integrated systems to help a range of business segments run AI applications and unlock valuable business insights.,"DevOps,Linux,Bash,Ansible",https://www.instahyre.com/job-292329-principal-platform-software-engineer-at-sambanova-systems-bangalore/
Simple Viral Games - Senior Backend Engineer,Job available in Bangalore,Founded in 2023,0 - 10 employees,Simple Viral Games is a game development company that builds simple and engaging games thus allowing users of all age groups to play arcade and strategic games on any device.,"Django,Golang,Java,AWS",https://www.instahyre.com/job-292319-senior-backend-engineer-at-simple-viral-games-bangalore/
Ximkart - Data Scientist,Job available in Bangalore,Founded in 2021,10 - 50 employees,"Ximkart is a B2B e-commerce platform that is bridging the long trade gap between buyers and sellers by securing kids, women, and men's fashion e-commerce platform including cross-border trade services.","Machine Learning,Statistics",https://www.instahyre.com/job-292535-data-scientist-at-ximkart-bangalore/
Zopper - Software Engineer - Python AWS,Job available in Gurgaon,Founded in 2011,500 - 1000 employees,"Zopper is a hyperlocal m-commerce app which allows ordering products from local stores. The company has raised $25 million in fuding from top investors like Tiger Global, and has offices in Noida and Bangalore. It has carved out a solid niche in the e-commerce space.","AWS,Django,MongoDB,NoSQL,SQL,nginx",https://www.instahyre.com/job-292453-software-engineer-python-aws-at-zopper-gurgaon/
Altimetrik - Sr. DBA,Job available in Bangalore,Founded in 2012,More than 1000 employees,"Altimetrik is an IT company that provides technology solutions to enterprises in areas of Digital, Connected Solutions and Consumer Technologies. Has offices globally including India, Singapore, UAE and Uruguay.","SQL,Oracle Database,PL-SQL,Database Administration",https://www.instahyre.com/job-292204-sr-dba-at-altimetrik-bangalore/
Astuto - Golang Developer,Job available in Bangalore,Founded in 2023,10 - 50 employees,"Astuto is a software company building an AI-first cloud efficiency platform that helps businesses reduce costs, improve cloud operations, and accelerate delivery velocity through automation and control solutions.","CI - CD,Golang",https://www.instahyre.com/job-292261-golang-developer-at-astuto-bangalore/
Atlys - Full Stack Developer,Job available in Delhi,Founded in 2020,10 - 50 employees,Atlys is a technology-enabled company that aims to make travel efficient for customers by prioritizing and automating interactions to make it easy to get a visa for enough travelers.,"Next.js,Node.js,React.js",https://www.instahyre.com/job-292195-full-stack-developer-at-atlys-delhi/
Baazi Games - Data Science Manager,Job available in Delhi,Founded in 2014,200 - 500 employees,"Baazi Games is a group of companies operational in a variety of online games such as fantasy cricket, poker games, card games, rummy, casino games, etc.","Computer Vision,Machine Learning,NLP,R,+3,PyTorch,Scikit-learn,TensorFlow",https://www.instahyre.com/job-292124-data-science-manager-at-baazi-games-delhi/
Baazi Games - QA Lead,Job available in Delhi,Founded in 2014,200 - 500 employees,"Baazi Games is a group of companies operational in a variety of online games such as fantasy cricket, poker games, card games, rummy, casino games, etc.","Automation Testing,Manual Testing,Mobile Apps Testing,+5,Performance Testing,SDET,Java,JMeter,Selenium",https://www.instahyre.com/job-292118-qa-lead-at-baazi-games-delhi/
Big Oh Tech - Jr. Data Scientist,Job available in Noida,Founded in 2021,50 - 200 employees,"Big Oh Tech is an IT solutions company that offers services for cloud migration, testing, software development, enterprise app development, big data and analytics, AI/ ML, and AR/VR to its clients.",Machine Learning,https://www.instahyre.com/job-292172-jr-data-scientist-at-big-oh-tech-noida/
Cargill - Senior Software Engineer,Job available in Bangalore,Founded in 1900,More than 1000 employees,"Cargill is an agriculture conglomerate. Its primary business is manufacturing and trading of agricultural commodities such as cotton, food grains, oilseeds, and sugar. Provides various other agri-related services.","Java,Django,Flask,J2EE,Spring",https://www.instahyre.com/job-292236-senior-software-engineer-at-cargill-bangalore/
Cisco - Senior Network Engineer,Job available in Work From Home,Founded in 1984,More than 1000 employees,"Cisco is the worldwide leader in IT and networking, it develops, manufactures, and sells networking hardware, software, telecommunications equipment, and other high-technology services and products.","Switching,Network Troubleshooting,Routing,Firewalls",https://www.instahyre.com/job-292111-senior-network-engineer-at-cisco-work-from-home/
Contify - Machine Learning Engineer,Job available in Gurgaon,Founded in 2009,50 - 200 employees,"Contify offers web-based social and market intelligence SaaS products. The product portfolio includes Sales Acceleration and Market Intelligence. Customers include Bosch, BCG, NASSCOM, KPMG, Johnson & Johnson, Wipro, etc.","Data Mining,Machine Learning,NLP,NLTK,PyTorch,+2,Scikit-learn,spaCy",https://www.instahyre.com/job-292137-machine-learning-engineer-at-contify-gurgaon/
Data Axle - Software Engineer - Automation Testing,Job available in Pune,Founded in 1972,More than 1000 employees,"Data Axle is a data-driven solutions company that builds and manages marketing, prospect, and analytic database solutions for leading brands across the globe to help them acquire and retain customers.","Automation Testing,Selenium,+2,Behavior Driven Development,API Testing",https://www.instahyre.com/job-292259-software-engineer-automation-testing-at-data-axle-pune/
EPAM Systems - Senior Software Engineer,"Job available in Bangalore, Hyderabad, Pune",Founded in 1993,More than 1000 employees,"US based EPAM Systems is a leading global product development and digital platform engineering services company. With a presence around the world, it has ranked #12 in FORBES 25 Fastest Growing Public Tech Companies.",,https://www.instahyre.com/job-292221-senior-software-engineer-at-epam-systems-bangalore-hyderabad-pune/
KnowBe4 - Senior Data Engineer,Job available in Bangalore,Founded in 2010,More than 1000 employees,KnowBe4 is a computer and network security firm offering security awareness and compliance training along with various tools to empower SMEs and large companies to manage security threats and prevent cyber-attacks.,"ETL,Data Warehousing,Spark,Airflow",https://www.instahyre.com/job-292176-senior-data-engineer-at-knowbe4-bangalore/
Porter - Data Engineering Manager,Job available in Bangalore,Founded in 2014,500 - 1000 employees,"Porter, an online logistics marketplace, has raised US $5.5 Mn in series A funding from Sequoia, Kae and other investors. It aims to disrupt and organize the $6 Bn mini truck transportation market in India.","Microsoft Excel,Power BI,R,SQL",https://www.instahyre.com/job-292194-data-engineering-manager-at-porter-bangalore/
Pure Storage - LLM Engineer - AI / ML Engineer - GenAI,Job available in Bangalore,Founded in 2009,More than 1000 employees,Pure Storage is a technology company that is simplifying how people consume and interact with data by enabling them to quickly adopt next-generation technologies like AI and ML to maximize the data value.,"Computer Vision,Java,Machine Learning,PyTorch,+1,TensorFlow",https://www.instahyre.com/job-292252-llm-engineer-ai-ml-engineer-genai-at-pure-storage-bangalore/
Rapyuta Robotics - Software Engineer,Job available in Chennai,Founded in 2014,50 - 200 employees,Rapyuta provides a cloud based robotics framework where robots have the ability to communicate with other robots and learn from each other. The framework allows robots to work collectively over a particular goal.,"Algorithms,C++,Data Structures",https://www.instahyre.com/job-292184-software-engineer-at-rapyuta-robotics-chennai/
Skidos - Data Engineer,Job available in Delhi,Founded in 2015,10 - 50 employees,"Skidos is a Ed-tech firm which develops and offers fun learning apps and mobile games for kids using their proprietary SDK. It has 38+ educational games to improve math, coding and reading skills of kids.","AWS,ETL",https://www.instahyre.com/job-292178-data-engineer-at-skidos-delhi/
TAO (The Automation Office) - Python Developer - Machine Learning,Job available in Bangalore,Founded in 2016,10 - 50 employees,TAO is an end-to-end automation solutions consulting partner specialized in developing automation strategy from basic RPA to advanced cognitive and machine learning solutions.,"NumPy,Machine Learning,pandas,NLP,Data Analysis",https://www.instahyre.com/job-292255-python-developer-machine-learning-at-tao-the-automation-office-bangalore/
University of the People - Assessment Analyst,Job available in Work From Home,Founded in 2009,200 - 500 employees,"University of the People is a non-profit, tuition-free, online university that offers accessible and affordable degrees to students. It offers courses in areas like business administration, computer science, etc.","Microsoft Excel,R,SAS,SPSS,SQL,Tableau",https://www.instahyre.com/job-292231-assessment-analyst-at-university-of-the-people-work-from-home/
Verizon Communications - Associate Director,Job available in Hyderabad,Founded in 1983,More than 1000 employees,"Verizon provides telecommunications services specializing in 5G, 5G Labs, 4G LTE, Broadband & Fiber, Media & Technology, Internet of Things, Managed Security, etc.",Machine Learning,https://www.instahyre.com/job-292265-associate-director-at-verizon-communications-hyderabad/
Wakefit - QA - Manual Testing,Job available in Bangalore,Founded in 2016,More than 1000 employees,"Wakefit is a furniture company that designs mattress, bed, pillow, cushions, comforters and blankets, specializing in Orthopaedic Memory Foam Mattress.","Manual Testing,Performance Testing,SDET,Java",https://www.instahyre.com/job-292146-qa-manual-testing-at-wakefit-bangalore/
AppViewX - Automation Engineer - Python,Job available in Coimbatore,Founded in 2008,200 - 500 employees,"AppViewX is a computer & network security organization that provides services related to SSL/TLS Certificates, PKI, Identity & Access Management, Digital Certificate Management, etc.","Django,Flask",https://www.instahyre.com/job-291987-automation-engineer-python-at-appviewx-coimbatore/
Autonomize AI - Machine Learning Engineer (Computer Vision),Job available in Bangalore,Founded in 2021,10 - 50 employees,Autonomize is a human-centric AI platform that learns from multi-structured clinical and biomedical data and pairs it with human context to aid decision-making and data discovery for better human health outcomes.,"Computer Vision,OCR",https://www.instahyre.com/job-292075-machine-learning-engineer-computer-vision-at-autonomize-ai-bangalore/
Birla Pivot - Backend Engineer,Job available in Bangalore,Founded in 2023,50 - 200 employees,"Birla Pivot is Aditya Birla Group's B2B e-commerce platform for MSMEs, offering building materials, integrated procurement, and financial solutions for a wide range of services across construction to interior.","Java,SQL,Deployment",https://www.instahyre.com/job-292057-backend-engineer-at-birla-pivot-bangalore/
CloudSEK - Security Engineer,Job available in Bangalore,Founded in 2015,50 - 200 employees,"CloudSEK has created digital risk management solutions which leverage AI and ML to combat cyber threats, data leaks and identity thefts, fake apps/domains/pages. Also helps in infrastructure and application security.",Golang,https://www.instahyre.com/job-292038-security-engineer-at-cloudsek-bangalore/
Deutsche Telekom Digital Labs - Data Analyst,Job available in Gurgaon,Founded in 2018,More than 1000 employees,"Deutsche Telekom is an integrated telecommunications company specializing in Artificial Intelligenz, IT Security, Cloud Computing, Internet of Things, 5G, Smart Home, etc.","Microsoft Excel,Power BI,SQL,Tableau",https://www.instahyre.com/job-292046-data-analyst-at-deutsche-telekom-digital-labs-gurgaon/
Eli Lilly - Cloud Analytics,Job available in Bangalore,Founded in 1876,More than 1000 employees,"Lilly is a global healthcare company that develops and delivers trusted medicines and diagnostics in the areas of bone muscle joint, cancer, cardiovascular, diabetes etc while having its reach across 125 countries.","AWS CloudFormation,Amazon S3,AWS Lambda",https://www.instahyre.com/job-292017-cloud-analytics-at-eli-lilly-bangalore/
EPAM Systems - Python Developer,"Job available in Bangalore, Hyderabad",Founded in 1993,More than 1000 employees,"US based EPAM Systems is a leading global product development and digital platform engineering services company. With a presence around the world, it has ranked #12 in FORBES 25 Fastest Growing Public Tech Companies.","Django,Flask",https://www.instahyre.com/job-292047-python-developer-at-epam-systems-bangalore-hyderabad/
Groyyo - Data Analyst,Job available in Gurgaon,Founded in 2021,10 - 50 employees,"Groyyo helps in making the factories bigger, faster, smarter, global, and their operations cost-effective. It aims to uplift MSMEs and factories across a number of countries, enabling top-quality supply.","SQL,Power BI,Tableau,BigQuery",https://www.instahyre.com/job-292054-data-analyst-at-groyyo-gurgaon/
Groyyo - Lead Data Analyst,Job available in Gurgaon,Founded in 2021,10 - 50 employees,"Groyyo helps in making the factories bigger, faster, smarter, global, and their operations cost-effective. It aims to uplift MSMEs and factories across a number of countries, enabling top-quality supply.","SQL,Tableau,Power BI,BigQuery",https://www.instahyre.com/job-292053-lead-data-analyst-at-groyyo-gurgaon/
HighLevel - Software Development Engineer - III,Job available in Work From Home,Founded in 2018,500 - 1000 employees,"HighLevel is a SaaS-based B2B marketing platform that empowers marketing agencies with various automated tools across marketing, revenue, lead generation, and communication spaces.","Java,JavaScript,PHP,Angular,Django,Flask,+4,Node.js,React.js,Vue.js,Wordpress",https://www.instahyre.com/job-292096-software-development-engineer-iii-at-highlevel-work-from-home/
iLink Digital - Java - Backend Developer,"Job available in Chennai, Noida, Pune",Founded in 2002,500 - 1000 employees,"iLink Digital provides software solutions and develops custom applications, components, and frameworks on the Microsoft platform for a broad range of industries such as healthcare, telecom, education, etc.","Big Data,Java,Spring",https://www.instahyre.com/job-292012-java-backend-developer-at-ilink-digital-chennai-noida-pune/
In Time Tec - Software Engineer,Job available in Bangalore,Founded in 2009,200 - 500 employees,"In Time Tec is an IT service management company offering services in the field of software development, DevOps and test automation, technical documentation, data science, cloud computing, and more.","PySpark,SQL,Databricks",https://www.instahyre.com/job-292063-software-engineer-at-in-time-tec-bangalore/
Jobsforher - Lead Backend Engineer,Job available in Bangalore,Founded in 2015,50 - 200 employees,"Jobsforher is a platform that aims to enable women to (re)start their professional careers. They provide women with skilling services, mentorship, events, etc to and also provide them with job opportunities.","Django,MongoDB,Microservices",https://www.instahyre.com/job-292085-lead-backend-engineer-at-jobsforher-bangalore/
Open Financial Technologies - Backend Engineer,Job available in Bangalore,Founded in 2017,200 - 500 employees,Open is a neo-banking platform for SMEs and startups that enables businesses to manage their finances effectively by offering an online platform for digital banking and intercompany settlement.,".NET,Golang,Java,PHP,C#",https://www.instahyre.com/job-292100-backend-engineer-at-open-financial-technologies-bangalore/
Rapyuta Robotics - Software Engineer,Job available in Chennai,Founded in 2014,50 - 200 employees,Rapyuta provides a cloud based robotics framework where robots have the ability to communicate with other robots and learn from each other. The framework allows robots to work collectively over a particular goal.,"C++,Data Structures,Algorithms,JavaScript",https://www.instahyre.com/job-292029-software-engineer-at-rapyuta-robotics-chennai/
Razorpay - Product Development Engineer II,Job available in Bangalore,Founded in 2014,More than 1000 employees,"Razorpay provides an easy to integrate payment gateway solution that blends seamlessly with the customer's website. Has raised funds from Silicon Valley based Y-Combinator, VCs and Snapdeal and Inmobi co-founders.","Golang,Java,Node.js,PHP,Django,Hibernate,+3,J2EE,Spring,Struts",https://www.instahyre.com/job-292072-product-development-engineer-ii-at-razorpay-bangalore/
SambaNova Systems - Senior Site Reliability Engineer,Job available in Bangalore,Founded in 2017,200 - 500 employees,SambaNova Systems is a technology-enabled organization that builds AI hardware and integrated systems to help a range of business segments run AI applications and unlock valuable business insights.,"Linux,Cloud Computing,Network Administration",https://www.instahyre.com/job-292006-senior-site-reliability-engineer-at-sambanova-systems-bangalore/
ShareChat - SDE - 2,Job available in Bangalore,Founded in 2015,500 - 1000 employees,"ShareChat is a social networking and regional content platform for India. It enables users to share content in their own language, follow local celebrities, and interact with content related to news, etc.","Golang,Java",https://www.instahyre.com/job-291992-sde-2-at-sharechat-bangalore/
ShyftLabs - Senior Backend Developer,Job available in Hyderabad,Founded in 2018,50 - 200 employees,"ShyftLabs is a business consulting services provider that caters to varied business verticals by offering services across business intelligence, predictive analytics, cloud warehousing, data governance, and more.","Java,Django,Flask",https://www.instahyre.com/job-291989-senior-backend-developer-at-shyftlabs-hyderabad/
Symphony Technology Group - Staff Engineer - Python Developer,Job available in Bangalore,Founded in 2002,10 - 50 employees,"Symphony Technology is a private equity firm focused on fueling software, data, and analytics market leaders in the mid-market by providing innovative business transformation solutions and advisory.","Flask,React.js,JavaScript,Spark",https://www.instahyre.com/job-292094-staff-engineer-python-developer-at-symphony-technology-group-bangalore/
Allen Career Institute - SDE 3 - Backend,Job available in Bangalore,Founded in 1988,More than 1000 employees,"Allen is a career coaching institute that offers classroom, distance learning, and online courses to students who are appearing for national-level entrance exams while operating across 35 cities nationwide.","Java,Data Structures,Algorithms,C++",https://www.instahyre.com/job-291833-sde-3-backend-at-allen-career-institute-bangalore/
Applied AI Consulting - Python Developer,Job available in Pune,Founded in 2019,50 - 200 employees,"Applied AI is a product-led tech firm assisting 50+ global enterprises, SaaS, and consumer tech companies in transforming operations specializing in AI, DevOps, cloud, quality engineering, and other services.","Django,Flask",https://www.instahyre.com/job-291922-python-developer-at-applied-ai-consulting-pune/
Arcana - Fullstack Developer,Job available in Bangalore,Founded in 2022,10 - 50 employees,"Arcana is a tech-enabled company that combines proprietary datasets, rigorous analysis tooling, and best-in-class data integrity to empower institutions to analyze and understand complex digital asset data.","React.js,HTML,CSS",https://www.instahyre.com/job-291865-fullstack-developer-at-arcana-bangalore/
Bank of America - Qality Engineer,Job available in Hyderabad,Founded in 1900,More than 1000 employees,"Bank of America Corporation is an American multinational financial services company headquartered in Charlotte, North Carolina. It is ranked 2nd on the list of largest banks in the United States by assets.","Selenium,Terraform,Java",https://www.instahyre.com/job-291843-qality-engineer-at-bank-of-america-hyderabad/
Bank of America - Qality Engineer,Job available in Gurgaon,Founded in 1900,More than 1000 employees,"Bank of America Corporation is an American multinational financial services company headquartered in Charlotte, North Carolina. It is ranked 2nd on the list of largest banks in the United States by assets.","Selenium,Terraform,Java",https://www.instahyre.com/job-291844-qality-engineer-at-bank-of-america-gurgaon/
Cashfree - Technical Solution Engineer,Job available in Bangalore,Founded in 2015,200 - 500 employees,"Cashfree offers payment gateway and invoicing solutions to businesses, along with a money transfer API. The company is s backed by Y Combinator and incubated by Paypal. Customers include Dunzo, Nykaa, etc.","Java,Hibernate,J2EE,Spring",https://www.instahyre.com/job-291961-technical-solution-engineer-at-cashfree-bangalore/
CGI - SAP Consultant - Success Factor,Job available in Bangalore,Founded in 1976,More than 1000 employees,"CGI is a global IT and business process services provider delivering end-to-end IT services, including business consulting, systems integration, infrastructure services, application services and IT outsourcing services.","Odoo,JavaScript,HTML,Kubernetes",https://www.instahyre.com/job-291955-sap-consultant-success-factor-at-cgi-bangalore/
Fleek - Python Developer,Job available in Chennai,Founded in 2021,0 - 10 employees,"Fleek is a subscription management platform that enables users to control, manage, split, and pay for various subscription-based services like Netflix, Prime, etc. seamlessly in a tap.","Flask,Django",https://www.instahyre.com/job-291804-python-developer-at-fleek-chennai/
inai - QA Automation Engineer,Job available in Chennai,Founded in 2021,10 - 50 employees,"inai is a single integration global payment stack for merchants allowing them to add newer payment methods, optimize payments, and future-proof their stack without writing any code.","Automation Testing,Mobile Apps Testing,SDET,+3,Appium,Java,Selenium",https://www.instahyre.com/job-291791-qa-automation-engineer-at-inai-chennai/
Intuit - Staff Data & Analytics,Job available in Bangalore,Founded in 1983,More than 1000 employees,"Intuit is an MNC that develops financial and tax preparation software. It makes the personal finance programs Quicken and TurboTax, and the small business accounting program QuickBooks.","Adobe Analytics,Cluster Analysis,Google Analytics,+8,Linear Regression,Logistic Regression,Looker,Microsoft Excel,Predictive Analytics,SQL,Tableau,Teradata",https://www.instahyre.com/job-291954-staff-data-analytics-at-intuit-bangalore/
ITC Infotech - Senior Data Engineer,Job available in Bangalore,Founded in 2000,More than 1000 employees,"ITC Infotech is a global full service technology solutions provider, led by Business and Technology Consulting. The company provides solutions through a combination of traditional and newer business models. Subsidiary of ITC Ltd.","Databricks,Spark,Airflow,Cloud Computing",https://www.instahyre.com/job-291866-senior-data-engineer-at-itc-infotech-2-bangalore/
Navtech - Python With ML Engineer,Job available in Hyderabad,Founded in 2013,50 - 200 employees,"Navratan Technologies is a Hyderabad based IT firm that helps companies with Web Applications & Design, Mobile Applications, Cloud Hosting & Maintenance, and Big Data Analytics. Their major work lies in Cloud.","Computer Vision,Machine Learning,NLP,PyTorch,+2,Scikit-learn,TensorFlow",https://www.instahyre.com/job-291936-python-with-ml-engineer-at-navtech-hyderabad/
NeoSOFT Technologies - Python Developer,Job available in Mumbai,Founded in 1996,More than 1000 employees,"NeoSOFT is a global IT consulting & software solutions provider specializing in Software Development Services, Mobile Application Development Services, Web Hosting Services, Web Development Services, etc.","Django,AWS,Flask,PostgreSQL",https://www.instahyre.com/job-291895-python-developer-at-neosoft-technologies-mumbai/
PocketFM - Backend Engineer,Job available in Work From Home,Founded in 2018,500 - 1000 employees,"PocketFM is a social vernacular audio app close to 100,000 installs. They are building a radio platform where anyone can share audio to share stories & knowledge. It works like an FM, where anyone can be the host.",,https://www.instahyre.com/job-291945-backend-engineer-at-pocketfm-work-from-home/
